article_id,parent_id,child_id,title,url,chunk_token_count,question_count,dash_question_count,possible_internal_duplicate,questions,chunk_text
doc_0059,doc_0059_parent_002,doc_0059_parent_002_child_001,Sedasyon Nedir? Sedasyon Kimlere Uygulanır?,https://www.memorial.com.tr/saglik-rehberi/sedasyon-nedir,214,4,0,False,"['Sedasyon Hakkında Sıkça Sorulan Sorular Sedasyonda Acı Hissedilir mi?', 'Sedasyon yan etkileri var mıdır?', 'Sedasyon hangi durumlarda yapılmaz?', 'Sedasyon uyutur mu?']","Bazı kişilerde hastalığın durumuna göre uyku hali iki ya da üç saat sürebilmektedir. Sedasyon Hakkında Sıkça Sorulan Sorular Sedasyonda Acı Hissedilir mi? Sedasyon işlemi sırasında hastanın bilinci açıktır, bu işlem sayesinde ağrı ve acı hissi bastırılır. Sedasyon yan etkileri var mıdır? Güvenli ve daha kolay bir uyutma işlemi olan sedasyonun yan etkileri genel anesteziye göre daha azdır. Bazı kişilerde sedasyon sonrası baş ağrısı, yorgunluk, tansiyon değişikliği, kısa süreli hafıza problemleri gibi semptomlar görülebilir. Sedasyon hangi durumlarda yapılmaz? Kalp rahatsızlığı yaşayan ve akciğer problemi olan, solunum sıkıntısı yaşayan kişilere sedasyon uygulaması yapılması tercih edilmemektedir. Diş problemlerinde ise diş hekimi kontrolünde gerçekleşir. Sedasyon uyutur mu? Sedasyon uygulanan kişi derin uykuya girse de bilinci açık olduğu için söylenenleri anlayarak komutlara cevap verebilir düzeyde olmaktadır."
doc_0060,doc_0060_parent_002,doc_0060_parent_002_child_002,Ventriküler Fibrilasyon Nedir? Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/ventrikuler-fibrilasyon-nedir,319,3,0,False,"['Ventriküler taşikardi nedir?', 'Ventriküler fibrilasyon tehlikeli mi?', 'Ventriküler fibrilasyon ne kadar sürer?']","Kalbin normal pompalama sekansında bir arıza meydana gelmesi olan ventriküler fibrilasyon en basit tanımıyla bir tür düzensiz kalp ritmidir. Ventriküler taşikardi nedir? Ventriküler taşikardi, kalbin düzensiz ritimde işlev görmesi yerine, daha organize bir düzende çok hızlı bir şekilde atmasıdır. Ventriküler taşikardi atakları, ventriküler fibrilasyon ataklarına ve buna bağlı olarak kalp durmasına neden olabilir. Ventriküler fibrilasyon tehlikeli mi? Ventriküler fibrilasyon durumu kişi sağlığı için tehlikeli bir durumdur. Acil müdahale olmadığı takdirde ilk birkaç dakika içinde hasta hayatını kaybedebilir. Ventriküler fibrilasyon nedeni ile ortaya çıkan düzensiz kalp atışları kalbin vücuda kan pompalamasının durmasına yol açar. Böyle bir durumda kan basıncı aniden ve ciddi ölçüde düşüş gösterir. Vücuda pompalanması gereken kanın, pompalanmama süresi ne kadar uzarsa, beyin ve diğer organların hasar alma riski de o kadar artar. Ventriküler fibrilasyon ne kadar sürer? Ventriküler fibrilasyon anında tıbbi yardım alınmadığı takdirde birkaç dakika gibi çok kısa bir sürede ölüme neden olur. Bu bilgiden de anlaşılacağı üzere ventriküler fibrilasyon atağının hastane dışında geçirilmesi halinde, acil müdahaleye geçilse bile hastanın uzun süre hayatta kalma ihtimali azdır."
doc_0061,doc_0061_parent_002,doc_0061_parent_002_child_001,L Theanine Nedir​? L Theanine Faydaları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/l-theanine-faydalari,310,3,1,False,"['L Theanine Nelerde Bulunur?', 'cha çayı - Bazı mantar türleri - Çay tüketmeyen kişiler için kapsül, tablet veya toz formunda L Theanine Hakkında Sık Sorulan Sorular L theanine kimler kullanırken dikkat etmelidir?', 'L theanine kilo verdirir mi?']","- L-theaninein hamilelik veya emzirme esnasında güvenli olup olmadığına dair yeterli veri yoktur. Bu nedenle doktora sorulmadan tüketilmemesi gerekir - Kan şekeri seviyelerini etkileyebileceğinden diyabet hastalarının dikkatli tüketmesi gerekir. - Nadiren de olsa L-theanine, alerjik reaksiyonlar yaratabilir. Bu da kişide ciltte döküntü, nefes almada güçlük ya da kaşıntı gibi belirtiler görülebilir. L Theanine Nelerde Bulunur? L-theanine, çay yapraklarında doğal olarak yer alarak rahatlatıcı etkilerde bulunur. Yeşil çay, matcha çayı gibi çay türlerinden yer alır. L-theanine içeren doğal besinler şöyle sıralanabilir: - Yeşil çay - Siyah çay - Oolong çay - Beyaz çay - Matcha çayı - Bazı mantar türleri - Çay tüketmeyen kişiler için kapsül, tablet veya toz formunda L Theanine Hakkında Sık Sorulan Sorular L theanine kimler kullanırken dikkat etmelidir? L-theanineni vücuda almadan önce mutlaka doktordan görüş almak gerekebilir. Özellikle tansiyon veya kan şekeri düzenleyici ilaç kullananlar, hamile veya emziren ve kronik hastalığı olan kişilerin kullanımına dikkat etmesi önemlidir. L theanine kilo verdirir mi? L-theanineinn kilo kaybına doğruda etkisi olmasa da stres kaynaklı olarak görülen aşır yeme duygusunun önüne geçebilir."
doc_0063,doc_0063_parent_002,doc_0063_parent_002_child_002,Love Bombing Nedir? Love Bombing Nasıl Fark Edilir?,https://www.memorial.com.tr/saglik-rehberi/love-bombing-nedir,276,3,0,False,"['Love bombing ve gerçek sevgi nasıl ayırt edilir?', 'Love bombing yapan kişiler narsist midir?', 'Erkekler mi kadınlar mı daha çok love bombing yapar?']","Bu davranış genellikle istismarcı ve narsist ilişkilerde görülür ve mağdurun hızlı bir şekilde ilişkiye bağlanmasını sağlamak için kullanılır. Love bombing, psikolojik ve duygusal istismarın bir biçimi olup, aşırı iltifat, şefkat, abartılı hediyeleşme ve sürekli iletişim gibi davranışlarla kendini gösterir. Love bombing ve gerçek sevgi nasıl ayırt edilir? Gerçek sevgide manipülasyon olmaz. Love bombing durumunda ise ilgi, sevgi, şefkat vardır ancak zamanla ciddi bir manipülasyon söz konusudur. Kişinin bunu fark etmesi için birlikte ne kadar zaman geçirdiğine ve diğer kişiye hayatıyla ilgili ne kadar bilgi verdiğine dikkat etmesi gerekir. Kişi bu bilgilerle yetinmeyip daha fazlası için baskı yapmaya başlarsa veya açıkça partnerinin sınırlarını ihlal etmeye kalkarsa bu bir uyarı işareti olabilir. Love bombing yapan kişiler narsist midir? İlişkideki gücü ve kontrolü elinde bulundurmak için love bombing yapan kişiler aynı zamanda narsist kişilik özellikleri de taşır. Çünkü narsist kişiler de gücün kendi ellerinde olmasını ister. Erkekler mi kadınlar mı daha çok love bombing yapar? Kesin bir verisi olmasa da erkeklerin özellikle duygusal ilişkilerde daha çok love bombing yaptığı değerlendirilir. Çünkü erkeklerin, kadınlar üzerinde gücü elinde bulundurma gibi bir niyetleri olabilir."
doc_0065,doc_0065_parent_001,doc_0065_parent_001_child_001,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,313,6,6,False,"['Hamileliğin İlk Haftasında Neler Yaşanır?', 'Hamilelik Belirtileri Ne Zaman Başlar?', 'Hamilelik (Gebelik) Belirtileri Nelerdir?', 'Hamilelikte Görülen Kanama (Lekelenme) Nedir?', 'Hamilelik Dönemleri Nelerdir?', 'Hafta -) - Hamilelik Belirtileri Hakkında Sık Sorulan Sorular Hamileliğin İlk Haftasında Neler Yaşanır?']","Hamilelik, sperm ve yumurtanın döllenmesi ile fetüs yani bebeğin gelişiminin başladığı, normal şartlarda 9 ay süren bir dönemdir. Anne karnında bebeğin gelişmeye başlaması anne adayında fiziksel bazı belirtilerin gelişmesine neden olur. Her hamilelikte aynı semptomlar yaşanmayabilir ancak genel olarak hamilelikte ortaya çıkan tipik belirtiler söz konusudur. En erken hamilelik belirtisi adet gecikmesidir. Hamileliğin ilk haftalarında sabah bulantısı, alt karın bölgesinde kramp, hazımsızlık, göğüslerde şişme, yorgunluk, bulantı ve kusma, sırt ağrısı, koku hassasiyetinde artış, ruh halinde değişiklik ve sık idrara çıkma gibi belirtiler görülür. - Hamileliğin İlk Haftasında Neler Yaşanır? - Hamilelik Belirtileri Ne Zaman Başlar? - Hamilelik (Gebelik) Belirtileri Nelerdir? - Hamilelikte Görülen Kanama (Lekelenme) Nedir? - Hamilelik Dönemleri Nelerdir? - 1. Trimester (İlk 12 Hafta) - 2. Trimester (13-28. Hafta) - 3 Trimester (29. Hafta -) - Hamilelik Belirtileri Hakkında Sık Sorulan Sorular Hamileliğin İlk Haftasında Neler Yaşanır? Hamileliğin ilk haftası döllenme ve yumurtlama işlemi henüz tamamlanmadığı için bebek oluşmamıştır. Yumurta olgunlaşma sürecindedir."
doc_0065,doc_0065_parent_003,doc_0065_parent_003_child_003,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,300,3,0,False,"['Hamileliğin ilk haftası kanama olur mu?', 'Hamileliğin ilk haftalarında yapılmaması gerekenler nelerdir?', 'Hamileliğin ilk haftası testte çıkar mı?']","Gebelik planlaması yapan kadınlar beslenme ve egzersiz gibi düzenlemelerini yapması gerekir. Sağlıklı beslenme, düzenli yaşam, hafif egzersizlerle hamileliğe hazırlık yapılabilir. Tabii ki folik asit kullanımına dikkat edilmelidir. Doktorun önerdiği ölçüde folik asit alımı yapılmalıdır. Hamileliğin ilk haftası kanama olur mu? Spermin yola çıkmasından yumurtaya ulaşmasına kadar geçen süre yaklaşık 12 saattir. Gebelikte 1 hafta içinde yüzlerce sperm yumurtaya yönelir, ancak sadece bir tanesi yumurtanın dış yüzeyinden içeri girer. Gebeliğin ilk günleri görülen hafif kanama, hamileliğin başladığının işaretidir. Hamileliğin ilk haftalarında yapılmaması gerekenler nelerdir? Radyasyona maruz kalınabilecek ortamlarda bulunmak, sağlıksız beslenmek, ağır işler yapmak, doktorun önermediği ilaçları kullanmak, enfeksiyona karşı korunmamak, alkol ve sigara kullanmak gebelikte yapılmaması gereken şeylerdendir. Hamileliğin ilk haftası testte çıkar mı? Adet gecikmesinden yaklaşık 8 gün sonra evde yapılan testlerde hamilelik çıkabilir. Eğer adet gecikmesinden bir iki gün sonra test yaparsanız pozitif sonucunu göremeyebilirsiniz çünkü idrarda yeterli miktarda hCG olmayabilir. hCG, sadece hamile kadınların kanında ve idrarında bulunan bir hormondur. Kan testleri hCG'yi idrar testinden daha erken tespit edilebilir."
doc_0065,doc_0065_parent_003,doc_0065_parent_003_child_004,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,303,5,0,False,"['Hamileliğin ilk haftası bebek ultrasonda görülür mü?', '“Hamileliğin ilk haftası yani bir haftalık hamilelik ultrasonda görünür mü?', 'Hamileliğin ilk haftası baş ağrısı olur mu?', 'Östrojen ve progesteron hormonu gebelikte neden önemli?', 'Hamileliğin ilk haftası beslenme önemli midir?']","Kan testleri hCG'yi idrar testinden daha erken tespit edilebilir. Kan testleri yumurtlamadan 6-8 gün sonra pozitif sonuç verirken, idrar testleri yumurtlamadan yaklaşık 3 hafta sonra pozitif sonuç verebilir. Kan testi genelde klinik ortamda yapılır. İdrar testinde pozitif sonuç elde edildiyse mutlaka doktordan randevu almalısınız. Hamileliğin ilk haftası bebek ultrasonda görülür mü? “Hamileliğin ilk haftası yani bir haftalık hamilelik ultrasonda görünür mü?” şeklinde internetten araştırma yapanlara bu sorunun yanıtı “Hayır” olur. Gebelik testi pozitif çıkan bir kadının 4 haftalık hamileyken ultrasonda gebelik kesesi görülebilir. Beş ya da altıncı haftalık hamilelikte de kalp atışları ultrasondan duyulabilir. Hamileliğin ilk haftası baş ağrısı olur mu? Bazı kadınlar birinci haftalık gebelikte baş ağrısı yaşayabilirler. Bu hormonal değişimlerden kaynaklanır. Östrojen ve progesteron hormonu gebelikte neden önemli? Bu iki hormon vücudun gebeliğe hazır olmasını sağlar. Bu iki hormonun artışı rahim duvarını da gebelik için hazırlar. Bunun için iki hormon gebeliğin oluşmasında önemlidir. Hamileliğin ilk haftası beslenme önemli midir? Hamilelikte aşırı kilo almaya gerek yoktur. Sağlıklı beslenmek hamilelikte bebeğin gelişimi ve annenin sağlığı için büyük önem taşır."
doc_0065,doc_0065_parent_004,doc_0065_parent_004_child_001,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,283,4,0,False,"['Hamilelik belirtileri ilk ne zaman görülmeye başlar?', 'Hamilelikte vajinal akıntı nasıl olur?', 'Hamileliğin ilk haftası kanama yaşanır mı?', 'Hamileliğin ilk haftası bulantı veya kusma yaşanır mı?']","Protein açısından zengin, lifli besinlerden oluşan, taze meyve ile sebzeden oluşan beslenme en iyisi olabilir. Hamilelik belirtileri ilk ne zaman görülmeye başlar? Adet gecikmesi, yorgunluk, mide bulantısı ve göğüslerde hassasiyet gibi erken hamilelik belirtileri yumurtanın döllenmesinden bir hafta sonra başlar. Hamilelikte vajinal akıntı nasıl olur? Hamilelikte normalden daha fazla vajinal akıntı yaşanır. Genellikle berrak veya beyaz görünür ve ağır bir kokusu yoktur . Östrojen ve progesteron hormonlarının daha yüksek düzeyde olması bu vajinal akıntıda ki artışın nedenidir. Hamileliğin ilk haftası kanama yaşanır mı? Hamileliğin ilk haftasında çok net belirtiler görülmeyebilir ancak bazı anne adaylarında pembe veya kahverengi renkte adet kanamasından farklı olarak hafif implantasyon kanamaları yaşanabilir. Hamileliğin ilk haftası bulantı veya kusma yaşanır mı? ‘Sabah bulantısı’ olarak ifade edilen mide bulantısı hamileliğin ilk haftasında birçok anne adayında görülebilen bir hamilelik belirtisidir. Sabah bulantısına kusma da eşlik ettiğinde kişi hamilelik ihtimalini değerlendirmeye başlayabilir ve kesin sonuç için hamilelik testine başvurmalıdır."
doc_0065,doc_0065_parent_004,doc_0065_parent_004_child_002,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,308,4,0,False,"['Hamileliğin ilk haftası karın ağrısı yaşanır mı?', 'Hamileliğin ilk haftası baş dönmesi yaşanır mı?', 'Hamileliğin ilk haftası baş ağrısı yaşanır mı?', 'Yüzde yüz hamilelik belirtileri nelerdir?']","Sabah bulantısına kusma da eşlik ettiğinde kişi hamilelik ihtimalini değerlendirmeye başlayabilir ve kesin sonuç için hamilelik testine başvurmalıdır. Hamileliğin ilk haftası karın ağrısı yaşanır mı? Adet ağrılarına benzeyen kramplar, hamileliğin erken dönemlerinde ve ilk haftalarında ortaya çıkabilir. Bunlar genellikle hormon değişimleri ve büyüyen rahimden kaynaklanır. Genellikle ilk haftada hafif ağrı ve kramp yaşanırken hamilelik ilerledikçe bu ağrılar daha da şiddetlenebilir. Hamileliğin ilk haftası baş dönmesi yaşanır mı? Hamileliğin ilk haftasında baş dönmesi belirtisi çok yaygın görülen bir belirti değildir ancak bazı kişilerde ortaya çıktığı görülmüştür. Bunun nedeni hem vücuttaki hormonal değişiklikler hem de artan kan hacminizdir. Haftalar ilerledikçe baş dönmesi şikayetleri daha da artabilir. Hamileliğin ilk haftası baş ağrısı yaşanır mı? Hamileliğin ilk haftası hafif baş ağrıları görülebilir ancak bu durum yaygın değildir. Haftalar ilerledikçe baş ağrısı şikayetlerinin daha da artması beklenir. Yüzde yüz hamilelik belirtileri nelerdir? Gebelik belirtileri kadından kadına değişebilir, bir anne adayı aşerme gibi bir belirti yaşarken, bir başka anne adayı o belirtiyi yaşamayabilir. Bu sebeple yüzde yüz hamilelik belirtisi kesin olarak yoktur. Ancak hamile kalan her kadın adet dönemini kaçıracaktır."
doc_0065,doc_0065_parent_004,doc_0065_parent_004_child_003,Hamilelik Belirtileri Nelerdir? Gebelikte İlk Belirtiler,https://www.memorial.com.tr/saglik-rehberi/gebelere-yaz-tatili-onerileri,314,4,0,False,"['Cinsel ilişkiden kaç gün sonra hamilelik belli olur?', 'Cinsel ilişkiden kaç gün sonra hamilelik belirtileri ortaya çıkar?', '1 haftalık hamilelik testte çıkar mı?', 'Adetten önce yaşanabilecek erken hamilelik belirtileri nelerdir?']","Ancak hamile kalan her kadın adet dönemini kaçıracaktır. Hamile miyim sorusunu soran bir anne adayında adet döngüsü bozulduysa, idrar sıklığında artış başladıysa, göğüslerde hassasiyet yaşanıyorsa, duygusal değişimler ve bulantı hissi varsa bunlar hamilelik belirtisi olarak görülebilir. Cinsel ilişkiden kaç gün sonra hamilelik belli olur? Hamilelik cinsel ilişkinin gerçekleştiği gün hemen başlamaz. Aslında cinsel ilişki sonrası hamile kalmayı sağlayan döllenme süreci 1-3 hafta arasında sürebilir. Sperm ve yumurtanın döllenmesi ilişkiden sonraki 6 gün içinde gerçekleşir. Cinsel ilişkiden kaç gün sonra hamilelik belirtileri ortaya çıkar? Hamilelik korunmasız cinsel ilişki sonrasında yaklaşık 2 ila 3 hafta içinde meydana gelir. Bazı kadınlar hamilelik belirtilerini hamileliğin başlamasından bir hafta sonra, yani döllenmiş bir yumurta rahminizin duvarına yapıştığında ortaya çıkan yerleşme kanaması ile fark edebilir. 1 haftalık hamilelik testte çıkar mı? Hamileliğin ilk haftasında kan testi yaptırılarak gebe olup olmadığınız ortaya çıkabilir. Kan değerleri bu noktada doğru sonucu sizlere verecektir. Adetten önce yaşanabilecek erken hamilelik belirtileri nelerdir? Adet dönemi yaklaşırken hamileliğini henüz fark etmeyen anne adaylarında, ruh hali değişimi, memelerde hassasiyet ve ağrı, yorgunluk, kanama(implantasyon), baş ağrısı ve iştah değişikliği görülebilir."
